timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
20th < 2030,20th < 2030 < d175,East,,,464.14975706930716,
20th < 2030,20th < 2030 < d175,West,,,1037.5512030564757,
20th < 2030,20th < 2030 < d176,East,,,979.1700881751016,
20th < 2030,20th < 2030 < d176,West,,,1134.5002995325028,
20th < 2030,20th < 2030 < d177,East,,,925.5481680162513,
20th < 2030,20th < 2030 < d177,West,,,766.5021775907129,
20th < 2030,20th < 2030 < d178,East,,,309.521324667115,
20th < 2030,20th < 2030 < d178,West,,,420.80294318575,
20th < 2030,20th < 2030 < d179,East,,,184.48838742090226,
20th < 2030,20th < 2030 < d179,West,,,557.7538406367914,
20th < 2030,20th < 2030 < d180,East,,,528.7472989547131,
20th < 2030,20th < 2030 < d180,West,,,900.9732130148631,
20th < 2030,20th < 2030 < d181,East,,,732.8529584296344,
20th < 2030,20th < 2030 < d181,West,,,758.3420996292137,
20th < 2030,20th < 2030 < d182,East,,,521.6931777911593,
20th < 2030,20th < 2030 < d182,West,,,566.6927377860624,
20th < 2030,20th < 2030 < d183,East,,,409.42749712801674,
20th < 2030,20th < 2030 < d183,West,,,876.5414052195883,
20th < 2030,20th < 2030 < d184,East,,,318.90252591216654,
20th < 2030,20th < 2030 < d184,West,,,663.125949003485,
20th < 2030,20th < 2030 < d185,East,,,388.34518256945876,
20th < 2030,20th < 2030 < d185,West,,,681.7578284346961,
20th < 2030,20th < 2030 < d186,East,,,441.34251129406186,
20th < 2030,20th < 2030 < d186,West,,,763.161780798002,
20th < 2030,20th < 2030 < d187,East,,,625.6916140324919,
20th < 2030,20th < 2030 < d187,West,,,1267.059114789593,
20th < 2030,20th < 2030 < d188,East,,,436.7065252553708,
20th < 2030,20th < 2030 < d188,West,,,654.1364243389226,
20th < 2030,20th < 2030 < d189,East,,,82.24555653883327,
20th < 2030,20th < 2030 < d189,West,,,90.03864306081847,
20th < 2030,20th < 2030 < d190,East,,,103.57685631286708,
20th < 2030,20th < 2030 < d190,West,,,458.9993328623148,
20th < 2030,20th < 2030 < d191,East,,,209.18953791964026,
20th < 2030,20th < 2030 < d191,West,,,321.80275151057367,
20th < 2030,20th < 2030 < d192,East,,,158.69887833730266,
20th < 2030,20th < 2030 < d192,West,,,324.75873956381105,
20th < 2030,20th < 2030 < d193,East,,,309.27468783573175,
20th < 2030,20th < 2030 < d193,West,,,537.8357347195698,
20th < 2030,20th < 2030 < d194,East,,,888.113456111579,
20th < 2030,20th < 2030 < d194,West,,,690.6505902472114,
20th < 2030,20th < 2030 < d195,East,,,864.2785365909909,
20th < 2030,20th < 2030 < d195,West,,,610.6979682116873,
20th < 2030,20th < 2030 < d196,East,,,1048.4662403426873,
20th < 2030,20th < 2030 < d196,West,,,1257.8467737816877,
20th < 2030,20th < 2030 < d197,East,,,960.7211302911145,
20th < 2030,20th < 2030 < d197,West,,,1006.79581915364,
20th < 2030,20th < 2030 < d198,East,,,605.4432491530935,
20th < 2030,20th < 2030 < d198,West,,,777.2612229545194,
20th < 2030,20th < 2030 < d199,East,,,314.8118271098368,
20th < 2030,20th < 2030 < d199,West,,,978.3922294540281,
20th < 2030,20th < 2030 < d200,East,,,174.38881910925934,
20th < 2030,20th < 2030 < d200,West,,,471.92711283862513,
20th < 2030,20th < 2030 < d201,East,,,320.651868048509,
20th < 2030,20th < 2030 < d201,West,,,767.4588487509187,
20th < 2030,20th < 2030 < d202,East,,,631.2898355861631,
20th < 2030,20th < 2030 < d202,West,,,1147.9550597140396,
20th < 2030,20th < 2030 < d203,East,,,874.6126088078179,
20th < 2030,20th < 2030 < d203,West,,,1258.124471667367,
20th < 2030,20th < 2030 < d204,East,,,1070.1051485684193,
20th < 2030,20th < 2030 < d204,West,,,1134.5268211840266,
20th < 2030,20th < 2030 < d205,East,,,728.804960563985,
20th < 2030,20th < 2030 < d205,West,,,715.8912371993936,
20th < 2030,20th < 2030 < d206,East,,,20.686896634161798,
20th < 2030,20th < 2030 < d206,West,,,220.064585871294,
20th < 2030,20th < 2030 < d207,East,,,213.90311241742435,
20th < 2030,20th < 2030 < d207,West,,,312.8810339790933,
20th < 2030,20th < 2030 < d208,East,,,110.22540311846078,
20th < 2030,20th < 2030 < d209,East,,,36.10200487206173,
20th < 2030,20th < 2030 < d209,West,,,200.90772233048196,
20th < 2030,20th < 2030 < d210,East,,,126.84687014914306,
20th < 2030,20th < 2030 < d210,West,,,503.3537321532242,
20th < 2030,20th < 2030 < d211,East,,,131.86875050183613,
20th < 2030,20th < 2030 < d211,West,,,360.170650032008,
20th < 2030,20th < 2030 < d212,East,,,583.0518294434487,
20th < 2030,20th < 2030 < d212,West,,,844.69470635138,
20th < 2030,20th < 2030 < d213,East,,,405.6463384681871,
20th < 2030,20th < 2030 < d213,West,,,714.8796189199443,
20th < 2030,20th < 2030 < d214,East,,,400.95533678591187,
20th < 2030,20th < 2030 < d214,West,,,558.3406174309246,
20th < 2030,20th < 2030 < d215,East,,,390.59946495433815,
20th < 2030,20th < 2030 < d215,West,,,519.0946544800316,
20th < 2030,20th < 2030 < d216,East,,,631.5302778083604,
20th < 2030,20th < 2030 < d216,West,,,809.3405743082066,
20th < 2030,20th < 2030 < d217,East,,,461.8393849501818,
20th < 2030,20th < 2030 < d217,West,,,868.7626015973512,
20th < 2030,20th < 2030 < d218,East,,,687.4157135224284,
20th < 2030,20th < 2030 < d218,West,,,911.9962393630565,
20th < 2030,20th < 2030 < d219,East,,,656.6529050596562,
20th < 2030,20th < 2030 < d219,West,,,825.8820104142236,
20th < 2030,20th < 2030 < d220,East,,,559.55078312365,
20th < 2030,20th < 2030 < d220,West,,,792.8178734671309,
20th < 2030,20th < 2030 < d221,East,,,302.6387874920084,
20th < 2030,20th < 2030 < d221,West,,,604.3706747188562,
20th < 2030,20th < 2030 < d222,East,,,743.2876894175942,
20th < 2030,20th < 2030 < d222,West,,,850.7463580168824,
20th < 2030,20th < 2030 < d223,East,,,737.0952097938871,
20th < 2030,20th < 2030 < d223,West,,,769.1266507822202,
20th < 2030,20th < 2030 < d224,East,,,590.8545601401038,
20th < 2030,20th < 2030 < d224,West,,,440.6003024479007,
20th < 2030,20th < 2030 < d225,East,,,473.7042945710066,
20th < 2030,20th < 2030 < d225,West,,,460.3992516313891,
20th < 2030,20th < 2030 < d226,East,,,598.9518891934117,
20th < 2030,20th < 2030 < d226,West,,,473.8546087926292,
20th < 2030,20th < 2030 < d227,East,,,622.0577382636864,
20th < 2030,20th < 2030 < d227,West,,,467.4843636633836,
20th < 2030,20th < 2030 < d228,East,,,573.3013685958794,
20th < 2030,20th < 2030 < d228,West,,,761.6015899602572,
20th < 2030,20th < 2030 < d229,East,,,615.4137413580074,
20th < 2030,20th < 2030 < d229,West,,,923.2081833805607,
20th < 2030,20th < 2030 < d230,East,,,602.3624454449788,
20th < 2030,20th < 2030 < d230,West,,,959.4786841607464,
20th < 2030,20th < 2030 < d231,East,,,1039.9859447906254,
20th < 2030,20th < 2030 < d231,West,,,1126.2518685901987,
20th < 2030,20th < 2030 < d232,East,,,1112.0859072528656,
20th < 2030,20th < 2030 < d232,West,,,1284.1477054759675,
20th < 2030,20th < 2030 < d233,East,,,931.5130902949597,
20th < 2030,20th < 2030 < d233,West,,,1144.6725747866703,
20th < 2030,20th < 2030 < d234,East,,,343.32277483043197,
20th < 2030,20th < 2030 < d234,West,,,432.4052436927345,
20th < 2030,20th < 2030 < d235,East,,,141.64087838176005,
20th < 2030,20th < 2030 < d235,West,,,215.88447343520028,
20th < 2030,20th < 2030 < d236,East,,,63.690197938211305,
20th < 2030,20th < 2030 < d236,West,,,33.47683633310357,
20th < 2030,20th < 2030 < d237,East,,,58.36334361960416,
20th < 2030,20th < 2030 < d237,West,,,31.51192887777748,
20th < 2030,20th < 2030 < d238,East,,,233.3356712870917,
20th < 2030,20th < 2030 < d238,West,,,94.01954263169188,
20th < 2030,20th < 2030 < d239,East,,,645.7946438682088,
20th < 2030,20th < 2030 < d239,West,,,909.0542295024147,
20th < 2030,20th < 2030 < d240,East,,,1068.9056763824788,
20th < 2030,20th < 2030 < d240,West,,,1459.2175560815383,
20th < 2030,20th < 2030 < d241,East,,,787.9093219948156,
20th < 2030,20th < 2030 < d241,West,,,922.6325702526402,
20th < 2030,20th < 2030 < d242,East,,,463.0691925177326,
20th < 2030,20th < 2030 < d242,West,,,569.3318614684671,
20th < 2030,20th < 2030 < d243,East,,,685.4116866559331,
20th < 2030,20th < 2030 < d243,West,,,533.7036453606438,
20th < 2030,20th < 2030 < d244,East,,,512.308013276604,
20th < 2030,20th < 2030 < d244,West,,,771.5026037625975,
20th < 2030,20th < 2030 < d245,East,,,689.5086084550262,
20th < 2030,20th < 2030 < d245,West,,,879.9812037298041,
20th < 2030,20th < 2030 < d246,East,,,1282.9836363336601,
20th < 2030,20th < 2030 < d246,West,,,1535.331910130954,
20th < 2030,20th < 2030 < d247,East,,,838.1023065129685,
20th < 2030,20th < 2030 < d247,West,,,1494.044585850678,
20th < 2030,20th < 2030 < d248,East,,,246.07252475043128,
20th < 2030,20th < 2030 < d248,West,,,717.1834956107928,
20th < 2030,20th < 2030 < d249,East,,,152.93356725691945,
20th < 2030,20th < 2030 < d249,West,,,333.182432003074,
20th < 2030,20th < 2030 < d250,East,,,848.1792058891555,
20th < 2030,20th < 2030 < d250,West,,,924.1573158085363,
20th < 2030,20th < 2030 < d251,East,,,1072.6521399343737,
20th < 2030,20th < 2030 < d251,West,,,844.8112040538243,
20th < 2030,20th < 2030 < d252,East,,,601.0023960913351,
20th < 2030,20th < 2030 < d252,West,,,621.0540249383092,
20th < 2030,20th < 2030 < d253,East,,,614.1970449474193,
20th < 2030,20th < 2030 < d253,West,,,731.8306268783878,
20th < 2030,20th < 2030 < d254,East,,,691.0334553780792,
20th < 2030,20th < 2030 < d254,West,,,982.427136140773,
20th < 2030,20th < 2030 < d255,East,,,715.7689621959884,
20th < 2030,20th < 2030 < d255,West,,,662.6632236816365,
20th < 2030,20th < 2030 < d256,East,,,297.1336312552462,
20th < 2030,20th < 2030 < d256,West,,,774.362461161152,
20th < 2030,20th < 2030 < d257,East,,,299.15197866037823,
20th < 2030,20th < 2030 < d257,West,,,14.922821468932348,
20th < 2030,20th < 2030 < d258,East,,,108.87048459982533,
20th < 2030,20th < 2030 < d258,West,,,1.3053793226666666,
20th < 2030,20th < 2030 < d259,East,,,2.051607026151988,
20th < 2030,20th < 2030 < d260,East,,,28.50027288515082,
20th < 2030,20th < 2030 < d260,West,,,12.334020096412114,
20th < 2030,20th < 2030 < d261,East,,,330.3671689765341,
20th < 2030,20th < 2030 < d261,West,,,385.1110117090929,
20th < 2030,20th < 2030 < d262,East,,,547.2592117392828,
20th < 2030,20th < 2030 < d262,West,,,903.4523548821002,
20th < 2030,20th < 2030 < d263,East,,,627.9257204117032,
20th < 2030,20th < 2030 < d263,West,,,1160.7844156604183,
20th < 2030,20th < 2030 < d264,East,,,993.9128184102584,
20th < 2030,20th < 2030 < d264,West,,,1292.962231629578,
20th < 2030,20th < 2030 < d265,East,,,925.2192325854305,
20th < 2030,20th < 2030 < d265,West,,,275.86418076107924,
20th < 2030,20th < 2030 < d266,East,,,1212.5120994639728,
20th < 2030,20th < 2030 < d266,West,,,797.747014807584,
20th < 2030,20th < 2030 < d267,East,,,1121.0933002169634,
20th < 2030,20th < 2030 < d267,West,,,1162.5756592759121,
20th < 2030,20th < 2030 < d268,East,,,1542.1656539676294,
20th < 2030,20th < 2030 < d268,West,,,1499.2491136206547,
20th < 2030,20th < 2030 < d269,East,,,851.1122251853105,
20th < 2030,20th < 2030 < d269,West,,,673.3736026065478,
20th < 2030,20th < 2030 < d270,East,,,274.48327374136056,
20th < 2030,20th < 2030 < d270,West,,,208.89065769257036,
20th < 2030,20th < 2030 < d271,East,,,534.8303660407519,
20th < 2030,20th < 2030 < d271,West,,,132.19970933922795,
20th < 2030,20th < 2030 < d272,East,,,793.6742635497876,
20th < 2030,20th < 2030 < d273,East,,,828.023160064139,
20th < 2030,20th < 2030 < d273,West,,,103.31913967933406,
20th < 2030,20th < 2030 < d274,East,,,898.5173503926017,
20th < 2030,20th < 2030 < d274,West,,,210.96444744616733,
20th < 2030,20th < 2030 < d275,East,,,1097.0683943829563,
20th < 2030,20th < 2030 < d275,West,,,890.0013700545234,
20th < 2030,20th < 2030 < d276,East,,,457.64559725765577,
20th < 2030,20th < 2030 < d276,West,,,893.2237936773013,
20th < 2030,20th < 2030 < d277,East,,,676.8732918083452,
20th < 2030,20th < 2030 < d277,West,,,738.0356602041046,
20th < 2030,20th < 2030 < d278,East,,,1205.5400834511083,
20th < 2030,20th < 2030 < d278,West,,,963.4745276068477,
20th < 2030,20th < 2030 < d279,East,,,1001.7402312604767,
20th < 2030,20th < 2030 < d279,West,,,470.8638124390353,
20th < 2030,20th < 2030 < d280,East,,,1326.0162597078654,
20th < 2030,20th < 2030 < d280,West,,,628.3541278147317,
20th < 2030,20th < 2030 < d281,East,,,2003.8529516921258,
20th < 2030,20th < 2030 < d281,West,,,1918.7306991352293,
20th < 2030,20th < 2030 < d282,East,,,1316.7900680324335,
20th < 2030,20th < 2030 < d282,West,,,1372.71431049942,
20th < 2030,20th < 2030 < d283,East,,,275.4732393108913,
20th < 2030,20th < 2030 < d283,West,,,473.48379460801084,
20th < 2030,20th < 2030 < d284,East,,,298.56518527516585,
20th < 2030,20th < 2030 < d284,West,,,231.34296160197283,
20th < 2030,20th < 2030 < d285,East,,,1394.4148701261588,
20th < 2030,20th < 2030 < d285,West,,,1316.5382952164234,
20th < 2030,20th < 2030 < d286,East,,,1840.267553034451,
20th < 2030,20th < 2030 < d286,West,,,1508.9385390832306,
20th < 2030,20th < 2030 < d287,East,,,2169.2513307431136,
20th < 2030,20th < 2030 < d287,West,,,1835.4530667522165,
20th < 2030,20th < 2030 < d288,East,,,2856.5647751621345,
20th < 2030,20th < 2030 < d288,West,,,2317.0993731390704,
20th < 2030,20th < 2030 < d289,East,,,2121.2002849730065,
20th < 2030,20th < 2030 < d289,West,,,2609.884533547074,
20th < 2030,20th < 2030 < d290,East,,,1830.7347527243046,
20th < 2030,20th < 2030 < d290,West,,,1958.2792738599837,
20th < 2030,20th < 2030 < d291,East,,,1558.990547289118,
20th < 2030,20th < 2030 < d291,West,,,2418.691693735823,
20th < 2030,20th < 2030 < d292,East,,,1894.5154996225147,
20th < 2030,20th < 2030 < d292,West,,,1958.5850356250842,
20th < 2030,20th < 2030 < d293,East,,,1467.4941034567942,
20th < 2030,20th < 2030 < d293,West,,,1947.2291121332353,
20th < 2030,20th < 2030 < d294,East,,,1211.205959049156,
20th < 2030,20th < 2030 < d294,West,,,1792.2921888597093,
20th < 2030,20th < 2030 < d295,East,,,497.14782327863236,
20th < 2030,20th < 2030 < d295,West,,,1426.2318288839601,
20th < 2030,20th < 2030 < d296,East,,,938.1482881232726,
20th < 2030,20th < 2030 < d296,West,,,1694.7529578515423,
20th < 2030,20th < 2030 < d297,East,,,784.4088023029042,
20th < 2030,20th < 2030 < d297,West,,,1185.7907067362307,
20th < 2030,20th < 2030 < d298,East,,,672.6040907626908,
20th < 2030,20th < 2030 < d298,West,,,1222.1104409761385,
20th < 2030,20th < 2030 < d299,East,,,636.5294495445734,
20th < 2030,20th < 2030 < d299,West,,,512.6181988231542,
20th < 2030,20th < 2030 < d300,East,,,332.2036181525543,
20th < 2030,20th < 2030 < d300,West,,,310.3038570034759,
20th < 2030,20th < 2030 < d301,East,,,569.7316267076428,
20th < 2030,20th < 2030 < d301,West,,,1063.0269408649165,
20th < 2030,20th < 2030 < d302,East,,,1646.4216024498312,
20th < 2030,20th < 2030 < d302,West,,,1136.6204677805104,
20th < 2030,20th < 2030 < d303,East,,,1671.6134576453355,
20th < 2030,20th < 2030 < d303,West,,,537.1659233422199,
20th < 2030,20th < 2030 < d304,East,,,492.28308404040644,
20th < 2030,20th < 2030 < d304,West,,,396.98808348845927,
20th < 2030,20th < 2030 < d305,East,,,720.8843538121613,
20th < 2030,20th < 2030 < d305,West,,,1057.0015513682965,
20th < 2030,20th < 2030 < d306,East,,,1089.4610697533249,
20th < 2030,20th < 2030 < d306,West,,,1261.9975886152379,
20th < 2030,20th < 2030 < d307,East,,,801.8944472850858,
20th < 2030,20th < 2030 < d307,West,,,439.2506336005974,
20th < 2030,20th < 2030 < d308,East,,,1359.3871844829805,
20th < 2030,20th < 2030 < d308,West,,,1139.2055780857052,
20th < 2030,20th < 2030 < d309,East,,,805.8256433389711,
20th < 2030,20th < 2030 < d309,West,,,953.1481332204132,
20th < 2030,20th < 2030 < d310,East,,,267.0617132034118,
20th < 2030,20th < 2030 < d310,West,,,501.7610983952988,
20th < 2030,20th < 2030 < d311,East,,,302.6719703364547,
20th < 2030,20th < 2030 < d311,West,,,512.2315699095018,
20th < 2030,20th < 2030 < d312,East,,,87.93958846919753,
20th < 2030,20th < 2030 < d312,West,,,487.2728807265511,
20th < 2030,20th < 2030 < d313,East,,,11.280707125927533,
20th < 2030,20th < 2030 < d314,East,,,434.8149814477032,
20th < 2030,20th < 2030 < d314,West,,,566.8224451519764,
20th < 2030,20th < 2030 < d315,East,,,584.7621221079505,
20th < 2030,20th < 2030 < d315,West,,,1385.7547926232255,
20th < 2030,20th < 2030 < d316,East,,,945.3693940579917,
20th < 2030,20th < 2030 < d316,West,,,1828.5837107479917,
20th < 2030,20th < 2030 < d317,East,,,772.1477087959937,
20th < 2030,20th < 2030 < d317,West,,,686.1827021041211,
20th < 2030,20th < 2030 < d319,East,,,45.337253603401166,
20th < 2030,20th < 2030 < d319,West,,,70.8033409037821,
20th < 2030,20th < 2030 < d320,East,,,641.7466301714389,
20th < 2030,20th < 2030 < d320,West,,,185.39031451048714,
20th < 2030,20th < 2030 < d321,East,,,615.4819607767703,
20th < 2030,20th < 2030 < d322,East,,,175.57885273309327,
20th < 2030,20th < 2030 < d322,West,,,52.18793658194091,
20th < 2030,20th < 2030 < d324,East,,,623.2600129658388,
20th < 2030,20th < 2030 < d324,West,,,608.4800641162687,
20th < 2030,20th < 2030 < d325,East,,,423.53089198985447,
20th < 2030,20th < 2030 < d325,West,,,197.73633736678477,
20th < 2030,20th < 2030 < d326,East,,,640.4162378176009,
20th < 2030,20th < 2030 < d326,West,,,1823.6999121256981,
20th < 2030,20th < 2030 < d327,East,,,3272.2963742273023,
20th < 2030,20th < 2030 < d327,West,,,3115.8249252167057,
20th < 2030,20th < 2030 < d328,East,,,2399.0696284329033,
20th < 2030,20th < 2030 < d328,West,,,2247.8737984046006,
20th < 2030,20th < 2030 < d329,East,,,3152.1599274595073,
20th < 2030,20th < 2030 < d329,West,,,2156.257808337455,
20th < 2030,20th < 2030 < d330,East,,,3593.803525983995,
20th < 2030,20th < 2030 < d330,West,,,3044.448212024297,
20th < 2030,20th < 2030 < d331,East,,,3625.829124799421,
20th < 2030,20th < 2030 < d331,West,,,2713.6230038926115,
20th < 2030,20th < 2030 < d332,East,,,2208.0022564905717,
20th < 2030,20th < 2030 < d332,West,,,596.8558708352147,
20th < 2030,20th < 2030 < d333,East,,,492.77987943878867,
20th < 2030,20th < 2030 < d334,East,,,583.5672221363806,
20th < 2030,20th < 2030 < d335,East,,,1394.2948511804418,
20th < 2030,20th < 2030 < d335,West,,,869.818705975627,
20th < 2030,20th < 2030 < d336,East,,,1724.9649554641105,
20th < 2030,20th < 2030 < d336,West,,,2715.85401575143,
20th < 2030,20th < 2030 < d337,East,,,2256.865683553091,
20th < 2030,20th < 2030 < d337,West,,,2124.421274510216,
20th < 2030,20th < 2030 < d338,East,,,1381.54461406087,
20th < 2030,20th < 2030 < d338,West,,,1490.9942640984527,
20th < 2030,20th < 2030 < d339,East,,,298.97824378975764,
20th < 2030,20th < 2030 < d339,West,,,414.06612901859916,
20th < 2030,20th < 2030 < d340,East,,,328.85069875485385,
20th < 2030,20th < 2030 < d340,West,,,227.5638185333546,
20th < 2030,20th < 2030 < d341,East,,,2135.456474836438,
20th < 2030,20th < 2030 < d341,West,,,1557.8612432682073,
20th < 2030,20th < 2030 < d342,East,,,1961.0296075842848,
20th < 2030,20th < 2030 < d342,West,,,1133.8212876966165,
20th < 2030,20th < 2030 < d343,East,,,2254.478538744312,
20th < 2030,20th < 2030 < d343,West,,,2270.9975950622334,
20th < 2030,20th < 2030 < d344,East,,,2491.159794067003,
20th < 2030,20th < 2030 < d344,West,,,2510.3248099352154,
20th < 2030,20th < 2030 < d345,East,,,1921.363108648917,
20th < 2030,20th < 2030 < d345,West,,,1720.977340006051,
20th < 2030,20th < 2030 < d346,East,,,1567.7397610385876,
20th < 2030,20th < 2030 < d346,West,,,1809.794825705009,
20th < 2030,20th < 2030 < d347,East,,,1387.8613244498451,
20th < 2030,20th < 2030 < d347,West,,,2526.3603428891242,
20th < 2030,20th < 2030 < d348,East,,,2356.831510470312,
20th < 2030,20th < 2030 < d348,West,,,2426.576422819969,
20th < 2030,20th < 2030 < d349,East,,,2062.2760790775014,
20th < 2030,20th < 2030 < d349,West,,,1645.8555033685816,
20th < 2030,20th < 2030 < d350,East,,,1340.3450465850426,
20th < 2030,20th < 2030 < d350,West,,,857.8166358012497,
20th < 2030,20th < 2030 < d351,East,,,1393.4077161270181,
20th < 2030,20th < 2030 < d351,West,,,1369.6391605126669,
20th < 2030,20th < 2030 < d352,East,,,481.13928935072147,
20th < 2030,20th < 2030 < d352,West,,,1686.0606410295948,
20th < 2030,20th < 2030 < d353,East,,,293.7638999877496,
20th < 2030,20th < 2030 < d353,West,,,323.6396039549769,
20th < 2030,20th < 2030 < d357,East,,,20.532120829543587,
20th < 2030,20th < 2030 < d357,West,,,89.1555015834828,
20th < 2030,20th < 2030 < d359,East,,,20.532120829543718,
20th < 2030,20th < 2030 < d360,East,,,12.099427865564115,
20th < 2030,20th < 2030 < d360,West,,,10.98992773753781,
20th < 2030,20th < 2030 < d361,East,,,150.49975924597967,
20th < 2030,20th < 2030 < d361,West,,,205.27921582496654,
20th < 2030,20th < 2030 < d362,East,,,407.7263473455714,
20th < 2030,20th < 2030 < d362,West,,,81.99221494213558,
20th < 2030,20th < 2030 < d363,East,,,877.2536282917724,
20th < 2030,20th < 2030 < d363,West,,,848.0274464370897,
20th < 2030,20th < 2030 < d364,East,,,242.96119335874846,
20th < 2030,20th < 2030 < d364,West,,,84.74573991428309,
20th < 2030,20th < 2030 < d365,East,,,1268.7792289032514,
20th < 2030,20th < 2030 < d365,West,,,589.6491572887923,
30th < 2035,30th < 2035 < d001,East,,,1254.9764129705259,-192.0
30th < 2035,30th < 2035 < d001,West,,188.16,844.6854823925221,
30th < 2035,30th < 2035 < d002,East,,,924.1496026157785,-192.0
30th < 2035,30th < 2035 < d002,West,,188.16,512.9111353524125,
30th < 2035,30th < 2035 < d003,East,,,812.439022364776,-174.92913824399844
30th < 2035,30th < 2035 < d003,West,,171.43055547911848,,
30th < 2035,30th < 2035 < d004,East,,,1143.4203503019612,-192.0
30th < 2035,30th < 2035 < d004,West,,188.16,854.9340561480014,
30th < 2035,30th < 2035 < d005,East,,,2733.5140891138662,-192.0
30th < 2035,30th < 2035 < d005,West,,188.16,2524.369850944011,
30th < 2035,30th < 2035 < d006,East,,,3761.15860311348,-192.0
30th < 2035,30th < 2035 < d006,West,,188.16,2770.2458748097556,
30th < 2035,30th < 2035 < d007,East,,,3121.7975545396343,-192.0
30th < 2035,30th < 2035 < d007,West,,188.16,2453.760860432739,
30th < 2035,30th < 2035 < d008,East,,,947.7965292547763,-192.0
30th < 2035,30th < 2035 < d008,West,,188.16,187.26407397067393,
30th < 2035,30th < 2035 < d009,East,,,164.7399478014135,
30th < 2035,30th < 2035 < d014,East,,,66.78616037224458,-46.25403954270086
30th < 2035,30th < 2035 < d014,West,,45.32895875184684,,
30th < 2035,30th < 2035 < d015,East,,,120.00707303658504,-3.3300492925170064
30th < 2035,30th < 2035 < d015,West,,3.2634483066666666,,
30th < 2035,30th < 2035 < d016,East,,,1690.5930516881233,-192.0
30th < 2035,30th < 2035 < d016,West,,188.16,1834.4675483511091,
30th < 2035,30th < 2035 < d017,East,,,2181.1645922454773,-192.0
30th < 2035,30th < 2035 < d017,West,,188.16,2046.821474887897,
30th < 2035,30th < 2035 < d018,East,,,2156.529180038673,-192.0
30th < 2035,30th < 2035 < d018,West,,188.16,1722.2224340748262,
30th < 2035,30th < 2035 < d019,East,,,4142.3948856812995,-192.0
30th < 2035,30th < 2035 < d019,West,,188.16,2920.654843897887,
30th < 2035,30th < 2035 < d020,East,,,4363.106535040899,-192.0
30th < 2035,30th < 2035 < d020,West,,188.16,3126.2974386783535,
30th < 2035,30th < 2035 < d021,East,,,4276.526154107592,-192.0
30th < 2035,30th < 2035 < d021,West,,188.16,3037.4530561356114,
30th < 2035,30th < 2035 < d022,East,,,4184.469214684633,-192.0
30th < 2035,30th < 2035 < d022,West,,188.16,3145.3783730888254,
30th < 2035,30th < 2035 < d023,East,,,4473.411019983502,-192.0
30th < 2035,30th < 2035 < d023,West,,188.16,3213.558698929058,
30th < 2035,30th < 2035 < d024,East,,,3140.843371645374,-192.0
30th < 2035,30th < 2035 < d024,West,,188.16,2344.6521518563363,
30th < 2035,30th < 2035 < d025,East,,,2579.978936691773,-192.0
30th < 2035,30th < 2035 < d025,West,,188.16,2459.822964874802,
30th < 2035,30th < 2035 < d026,East,,,1983.9570079588761,-192.0
30th < 2035,30th < 2035 < d026,West,,188.16,1970.8526731191143,
30th < 2035,30th < 2035 < d027,East,,,1624.8655477385216,-192.0
30th < 2035,30th < 2035 < d027,West,,188.16,1764.539867463737,
30th < 2035,30th < 2035 < d028,East,,,1202.2336961597769,-192.0
30th < 2035,30th < 2035 < d028,West,,188.16,689.1921444486832,
30th < 2035,30th < 2035 < d029,East,,,1178.7177874773804,-192.0
30th < 2035,30th < 2035 < d029,West,,188.16,18.08676898333342,
30th < 2035,30th < 2035 < d030,East,,,2144.949905412556,-192.0
30th < 2035,30th < 2035 < d030,West,,188.16,923.7984956302446,
30th < 2035,30th < 2035 < d031,East,,,1929.4593151269235,-192.0
30th < 2035,30th < 2035 < d031,West,,188.16,1518.7046406298302,
30th < 2035,30th < 2035 < d032,East,,,1949.662144419032,-192.0
30th < 2035,30th < 2035 < d032,West,,188.16,1061.8495257368936,
30th < 2035,30th < 2035 < d033,East,,,2754.7558647129763,-192.0
30th < 2035,30th < 2035 < d033,West,,188.16,2606.0447810816263,
30th < 2035,30th < 2035 < d034,East,,,3912.4207967764346,-192.0
30th < 2035,30th < 2035 < d034,West,,188.16,3082.581602132345,
30th < 2035,30th < 2035 < d035,East,,,3094.080044500888,-192.0
30th < 2035,30th < 2035 < d035,West,,188.16,2327.831712689779,
30th < 2035,30th < 2035 < d036,East,,,2283.5743697033463,-192.0
30th < 2035,30th < 2035 < d036,West,,188.16,1674.65325292016,
30th < 2035,30th < 2035 < d037,East,,,1992.3384232438523,-192.0
30th < 2035,30th < 2035 < d037,West,,188.16,814.5981005418694,
30th < 2035,30th < 2035 < d038,East,,,1959.4776967949676,-192.0
30th < 2035,30th < 2035 < d038,West,,188.16,1264.3229126778078,
30th < 2035,30th < 2035 < d039,East,,,1712.2766660307188,-192.0
30th < 2035,30th < 2035 < d039,West,,188.16,1096.550550140656,
30th < 2035,30th < 2035 < d040,East,,,2367.3207337230488,-192.0
30th < 2035,30th < 2035 < d040,West,,188.16,2433.527559774581,
30th < 2035,30th < 2035 < d041,East,,,2582.9404334746996,-192.0
30th < 2035,30th < 2035 < d041,West,,188.16,2257.4211707841787,
30th < 2035,30th < 2035 < d042,East,,,3378.9939253149464,-192.0
30th < 2035,30th < 2035 < d042,West,,188.16,2351.0383825452986,
30th < 2035,30th < 2035 < d043,East,,,4191.546944355509,-192.0
