timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; methanation,import,trdBuy,export
30th < 2035,30th < 2035 < d274,East,,,380.5723313087668,-57.484419705615494
30th < 2035,30th < 2035 < d274,West,,56.334731311503184,,
30th < 2035,30th < 2035 < d275,East,,,568.1255755730571,-192.0
30th < 2035,30th < 2035 < d275,West,,188.16,170.29895322526272,
30th < 2035,30th < 2035 < d276,East,,,334.4762032633139,-192.0
30th < 2035,30th < 2035 < d276,West,,188.16,86.70712927736041,
30th < 2035,30th < 2035 < d277,East,,,429.8671659262166,-192.0
30th < 2035,30th < 2035 < d277,West,,188.16,,
30th < 2035,30th < 2035 < d278,East,,,606.2600704694828,-192.0
30th < 2035,30th < 2035 < d278,West,,188.16,128.1283709491747,
30th < 2035,30th < 2035 < d279,East,,,313.0963956083728,-192.0
30th < 2035,30th < 2035 < d279,West,,188.16,,
30th < 2035,30th < 2035 < d280,East,,,672.0473827530449,-192.0
30th < 2035,30th < 2035 < d280,West,,188.16,122.11797767980772,
30th < 2035,30th < 2035 < d281,East,,,1555.780893422139,-192.0
30th < 2035,30th < 2035 < d281,West,,188.16,1085.2140811020029,
30th < 2035,30th < 2035 < d282,East,,,916.7563970415486,-192.0
30th < 2035,30th < 2035 < d282,West,,188.16,598.892581028724,
30th < 2035,30th < 2035 < d283,East,,,137.42490840584847,-108.55855272584849
30th < 2035,30th < 2035 < d283,West,,106.38738167133151,,
30th < 2035,30th < 2035 < d284,East,,,14.728819878698664,-9.774938258859097
30th < 2035,30th < 2035 < d284,West,,9.579439493681914,,
30th < 2035,30th < 2035 < d285,East,,,679.5091217935432,-192.0
30th < 2035,30th < 2035 < d285,West,,188.16,233.9028737938149,
30th < 2035,30th < 2035 < d286,East,,,1088.8392251440018,-192.0
30th < 2035,30th < 2035 < d286,West,,188.16,716.0182929689387,
30th < 2035,30th < 2035 < d287,East,,,1415.9699867158574,-192.0
30th < 2035,30th < 2035 < d287,West,,188.16,937.8217478078207,
30th < 2035,30th < 2035 < d288,East,,,1765.9191370676303,-192.0
30th < 2035,30th < 2035 < d288,West,,188.16,1293.7287188480832,
30th < 2035,30th < 2035 < d289,East,,,1437.9803582855031,-192.0
30th < 2035,30th < 2035 < d289,West,,188.16,1504.482853679701,
30th < 2035,30th < 2035 < d290,East,,,1193.7496963704398,-192.0
30th < 2035,30th < 2035 < d290,West,,188.16,1219.6797284959005,
30th < 2035,30th < 2035 < d291,East,,,1242.7147307375335,-192.0
30th < 2035,30th < 2035 < d291,West,,188.16,1479.4565091536847,
30th < 2035,30th < 2035 < d292,East,,,1522.4222259090734,-192.0
30th < 2035,30th < 2035 < d292,West,,188.16,1019.8207048596564,
30th < 2035,30th < 2035 < d293,East,,,1006.0003140695668,-192.0
30th < 2035,30th < 2035 < d293,West,,188.16,1020.7000042033038,
30th < 2035,30th < 2035 < d294,East,,,680.8226745737086,-192.0
30th < 2035,30th < 2035 < d294,West,,188.16,736.9862311190875,
30th < 2035,30th < 2035 < d295,East,,,271.02166945565284,-192.0
30th < 2035,30th < 2035 < d295,West,,188.16,18.538694649317215,
30th < 2035,30th < 2035 < d296,East,,,654.0518569467056,-192.0
30th < 2035,30th < 2035 < d296,West,,188.16,598.9870554879684,
30th < 2035,30th < 2035 < d297,East,,,522.503880778629,-192.0
30th < 2035,30th < 2035 < d297,West,,188.16,230.82804638540438,
30th < 2035,30th < 2035 < d298,East,,,439.41144811975147,-192.0
30th < 2035,30th < 2035 < d298,West,,188.16,235.71753863688255,
30th < 2035,30th < 2035 < d299,East,,,280.39008781602416,-192.0
30th < 2035,30th < 2035 < d299,West,,188.16,,
30th < 2035,30th < 2035 < d301,East,,,340.5034248708821,-192.0
30th < 2035,30th < 2035 < d301,West,,188.16,20.07887031469691,
30th < 2035,30th < 2035 < d302,East,,,1123.3097210716548,-192.0
30th < 2035,30th < 2035 < d302,West,,188.16,313.7409852561422,
30th < 2035,30th < 2035 < d303,East,,,964.8468833026832,-192.0
30th < 2035,30th < 2035 < d303,West,,188.16,,
30th < 2035,30th < 2035 < d304,East,,,217.25806122,-192.0
30th < 2035,30th < 2035 < d304,West,,188.16,,
30th < 2035,30th < 2035 < d305,East,,,410.2193784908424,-192.0
30th < 2035,30th < 2035 < d305,West,,188.16,159.43897306848456,
30th < 2035,30th < 2035 < d306,East,,,595.3379429080356,-192.0
30th < 2035,30th < 2035 < d306,West,,188.16,411.80383488116,
30th < 2035,30th < 2035 < d307,East,,,276.9383742650535,-101.84235131275807
30th < 2035,30th < 2035 < d307,West,,99.80550428650291,,
30th < 2035,30th < 2035 < d308,East,,,728.0401480095422,-192.0
30th < 2035,30th < 2035 < d308,West,,188.16,251.49704203951094,
30th < 2035,30th < 2035 < d309,East,,,394.7015337954414,-192.0
30th < 2035,30th < 2035 < d309,West,,188.16,195.82304625436262,
30th < 2035,30th < 2035 < d310,East,,,12.02309641679551,-1.1982130367955104
30th < 2035,30th < 2035 < d310,West,,1.1742487760596003,,
30th < 2035,30th < 2035 < d314,East,,,217.25806122,-192.0
30th < 2035,30th < 2035 < d314,West,,188.16,,
30th < 2035,30th < 2035 < d315,East,,,239.12183011311424,-192.0
30th < 2035,30th < 2035 < d315,West,,188.16,,
30th < 2035,30th < 2035 < d316,East,,,393.3113580098321,-192.0
30th < 2035,30th < 2035 < d316,West,,188.16,473.2393524678028,
30th < 2035,30th < 2035 < d317,East,,,109.2981796590774,-90.37398692939509
30th < 2035,30th < 2035 < d317,West,,88.56650719080719,,
30th < 2035,30th < 2035 < d326,East,,,246.50595585878312,-192.0
30th < 2035,30th < 2035 < d326,West,,188.16,471.5063344784708,
30th < 2035,30th < 2035 < d327,East,,,2068.911002910749,-192.0
30th < 2035,30th < 2035 < d327,West,,188.16,1955.383586479067,
30th < 2035,30th < 2035 < d328,East,,,1271.5748111011512,-192.0
30th < 2035,30th < 2035 < d328,West,,188.16,692.0373540218055,
30th < 2035,30th < 2035 < d329,East,,,2361.232405587358,-192.0
30th < 2035,30th < 2035 < d329,West,,188.16,842.4243464269754,
30th < 2035,30th < 2035 < d330,East,,,2722.1855873961395,-192.0
30th < 2035,30th < 2035 < d330,West,,188.16,1835.1319275335932,
30th < 2035,30th < 2035 < d331,East,,,2484.229843807995,-192.0
30th < 2035,30th < 2035 < d331,West,,188.16,1458.876237775041,
30th < 2035,30th < 2035 < d332,East,,,728.203648754939,-109.34659913612028
30th < 2035,30th < 2035 < d332,West,,107.15966715339786,,
30th < 2035,30th < 2035 < d333,East,,,185.58148144286173,
30th < 2035,30th < 2035 < d335,East,,,429.3055414884437,-192.0
30th < 2035,30th < 2035 < d335,West,,188.16,338.2044525405747,
30th < 2035,30th < 2035 < d336,East,,,715.786488913343,-192.0
30th < 2035,30th < 2035 < d336,West,,188.16,1484.9071864231698,
30th < 2035,30th < 2035 < d337,East,,,1270.154515027921,-192.0
30th < 2035,30th < 2035 < d337,West,,188.16,1037.8630572547802,
30th < 2035,30th < 2035 < d338,East,,,378.3907965168713,-192.0
30th < 2035,30th < 2035 < d338,West,,188.16,218.12075860072758,
30th < 2035,30th < 2035 < d339,East,,,6.767243016138256,-3.1589485561382555
30th < 2035,30th < 2035 < d339,West,,3.0957695850154905,,
30th < 2035,30th < 2035 < d341,East,,,1580.324724205809,-192.0
30th < 2035,30th < 2035 < d341,West,,188.16,441.222306333552,
30th < 2035,30th < 2035 < d342,East,,,1110.0674662283855,-192.0
30th < 2035,30th < 2035 < d342,West,,188.16,318.90234826915963,
30th < 2035,30th < 2035 < d343,East,,,1335.1106248134336,-192.0
30th < 2035,30th < 2035 < d343,West,,188.16,1161.9167325918684,
30th < 2035,30th < 2035 < d344,East,,,849.2027686599968,-192.0
30th < 2035,30th < 2035 < d344,West,,188.16,1312.6804828615448,
30th < 2035,30th < 2035 < d345,East,,,328.5770907701237,-192.0
30th < 2035,30th < 2035 < d345,West,,188.16,194.33464487064597,
30th < 2035,30th < 2035 < d346,East,,,523.6803014766596,-192.0
30th < 2035,30th < 2035 < d346,West,,188.16,412.23708474830846,
30th < 2035,30th < 2035 < d347,East,,,808.26198546922,-192.0
30th < 2035,30th < 2035 < d347,West,,188.16,1008.8906376948239,
30th < 2035,30th < 2035 < d348,East,,,1609.6940957119025,-192.0
30th < 2035,30th < 2035 < d348,West,,188.16,1359.9846965286756,
30th < 2035,30th < 2035 < d349,East,,,1380.6860659247493,-192.0
30th < 2035,30th < 2035 < d349,West,,188.16,750.5350415125886,
30th < 2035,30th < 2035 < d350,East,,,381.10185037850795,-192.0
30th < 2035,30th < 2035 < d350,West,,188.16,33.651590602547316,
30th < 2035,30th < 2035 < d351,East,,,507.3766619492802,-192.0
30th < 2035,30th < 2035 < d351,West,,188.16,219.52168509536705,
30th < 2035,30th < 2035 < d352,East,,,245.16311973435194,-192.0
30th < 2035,30th < 2035 < d352,West,,188.16,66.96169337625169,
30th < 2035,30th < 2035 < d362,East,,,40.88277897860069,
30th < 2035,30th < 2035 < d363,East,,,187.3453803855439,-138.02936722302226
30th < 2035,30th < 2035 < d363,West,,135.26877987856182,,
30th < 2035,30th < 2035 < d365,East,,,424.84728448019047,-192.0
30th < 2035,30th < 2035 < d365,West,,188.16,,
30th < 2040,30th < 2040 < d006,East,32.16327949659803,,,
30th < 2040,30th < 2040 < d007,East,324.520461377217,,,
30th < 2040,30th < 2040 < d008,East,163.0836746921102,,,
30th < 2040,30th < 2040 < d018,East,223.11239316150838,,,-47.66687934300537
30th < 2040,30th < 2040 < d018,West,,46.71354175614526,,
30th < 2040,30th < 2040 < d019,East,612.6065079078492,,,-190.72813373085836
30th < 2040,30th < 2040 < d019,West,,186.9135710562412,,
30th < 2040,30th < 2040 < d020,East,695.4901549779851,,,-192.0
30th < 2040,30th < 2040 < d020,West,,188.16,,
30th < 2040,30th < 2040 < d021,East,695.4901549779851,,,-179.75166798607898
30th < 2040,30th < 2040 < d021,West,51.35144780218271,176.1566346263574,,
30th < 2040,30th < 2040 < d022,East,695.4901549779851,,,-145.50029466975604
30th < 2040,30th < 2040 < d022,West,120.93774208655955,142.59028877636092,,
30th < 2040,30th < 2040 < d023,East,695.4901549779851,,,-131.46880587445446
30th < 2040,30th < 2040 < d023,West,120.93774208655955,128.83942975696536,,
30th < 2040,30th < 2040 < d024,East,695.4901549779851,,,-80.34840831745446
30th < 2040,30th < 2040 < d024,West,120.93774208655955,78.74144015110537,,
30th < 2040,30th < 2040 < d025,East,695.4901549779851,,,-73.41180339136913
30th < 2040,30th < 2040 < d025,West,120.93774208655955,71.94356732354174,,
30th < 2040,30th < 2040 < d026,East,695.4901549779851,,,-74.50977011008408
30th < 2040,30th < 2040 < d026,West,120.93774208655955,73.01957470788238,,
30th < 2040,30th < 2040 < d027,East,695.4901549779851,,,-106.48178981432746
30th < 2040,30th < 2040 < d027,West,32.866434925856794,104.3521540180409,,
30th < 2040,30th < 2040 < d028,East,637.4046366044664,,,-89.58003733975069
30th < 2040,30th < 2040 < d028,West,,87.78843659295568,,
30th < 2040,30th < 2040 < d029,East,586.8516034096367,,,-70.20478143729262
30th < 2040,30th < 2040 < d029,West,,68.80068580854677,,
30th < 2040,30th < 2040 < d030,East,695.4901549779851,,,-42.830712865166284
30th < 2040,30th < 2040 < d030,West,104.87361272410084,41.97409860786296,,
30th < 2040,30th < 2040 < d031,East,695.4901549779851,,,-61.205893341533844
30th < 2040,30th < 2040 < d031,West,120.93774208655955,59.98177547470317,,
30th < 2040,30th < 2040 < d032,East,695.4901549779851,,,-76.66919353852141
30th < 2040,30th < 2040 < d032,West,120.93774208655955,75.13580966775099,,
30th < 2040,30th < 2040 < d033,East,695.4901549779851,,,-108.64723510830892
30th < 2040,30th < 2040 < d033,West,120.93774208655955,106.47429040614274,,
30th < 2040,30th < 2040 < d034,East,695.4901549779851,,,-192.0
30th < 2040,30th < 2040 < d034,West,120.93774208655955,188.16,,
30th < 2040,30th < 2040 < d035,East,695.4901549779851,,,-192.0
30th < 2040,30th < 2040 < d035,West,120.93774208655955,188.16,,
30th < 2040,30th < 2040 < d036,East,695.4901549779851,,,-192.0
30th < 2040,30th < 2040 < d036,West,120.93774208655955,188.16,,
30th < 2040,30th < 2040 < d037,East,695.4901549779851,,,-192.0
30th < 2040,30th < 2040 < d037,West,120.93774208655955,188.16,,
30th < 2040,30th < 2040 < d038,East,695.4901549779851,,,-162.45716392378506
30th < 2040,30th < 2040 < d038,West,120.93774208655955,159.20802064530938,,
30th < 2040,30th < 2040 < d039,East,655.4224217588096,,,-192.0
30th < 2040,30th < 2040 < d039,West,17.483157143263583,188.16,,
30th < 2040,30th < 2040 < d040,East,613.4007573026,,,-160.2392329997143
30th < 2040,30th < 2040 < d040,West,,157.03444833972,,
30th < 2040,30th < 2040 < d041,East,290.9757135263554,,,-108.49971085119773
30th < 2040,30th < 2040 < d041,West,,106.32971663417378,,
30th < 2040,30th < 2040 < d042,East,265.2954364715817,,,-96.61489005497761
30th < 2040,30th < 2040 < d042,West,,94.68259225387804,,
30th < 2040,30th < 2040 < d043,East,427.80224750801915,,,-100.52333493577609
30th < 2040,30th < 2040 < d043,West,,98.51286823706056,,
30th < 2040,30th < 2040 < d044,East,260.5779016295621,,,-23.868517578863898
30th < 2040,30th < 2040 < d044,West,,23.39114722728662,,
30th < 2040,30th < 2040 < d045,East,187.38582617457016,,,
30th < 2040,30th < 2040 < d046,East,255.42897706334261,,,
30th < 2040,30th < 2040 < d047,East,317.3829891200246,,,
30th < 2040,30th < 2040 < d048,East,389.05151960180467,,,
30th < 2040,30th < 2040 < d049,East,351.96391512863795,,,
30th < 2040,30th < 2040 < d050,East,242.46321164345485,,,
30th < 2040,30th < 2040 < d051,East,147.07060487646038,,,
30th < 2040,30th < 2040 < d054,East,208.34804317195568,,,
30th < 2040,30th < 2040 < d055,East,65.42653040844606,,,
30th < 2040,30th < 2040 < d056,East,30.11295216779853,,,
